subject_id,file_key,phase,modality,file_path,file_exists,n_rows,n_columns,column_names,read_error
014,baseline_eeg,baseline,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub014/014_baseline_eeg.csv,True,426,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
014,pre_vr_eeg,pre_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub014/014_pre_vr_eeg.csv,True,963,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
014,post_vr_eeg,post_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub014/014_post_vr_eeg.csv,True,690,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
014,recovery_eeg,recovery,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub014/014_recovery_eeg.csv,True,469,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
015,baseline_eeg,baseline,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub015/015_baseline_eeg.csv,True,850,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
015,pre_vr_eeg,pre_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub015/015_pre_vr_eeg.csv,True,885,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
015,post_vr_eeg,post_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub015/015_post_vr_eeg.csv,True,891,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
015,recovery_eeg,recovery,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub015/015_recovery_eeg.csv,True,816,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
016,baseline_eeg,baseline,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub016/016_baseline_eeg.csv,True,762,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
016,pre_vr_eeg,pre_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub016/016_pre_vr_eeg.csv,True,752,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
016,post_vr_eeg,post_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub016/016_post_vr_eeg.csv,True,818,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
016,recovery_eeg,recovery,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub016/016_recovery_eeg.csv,True,704,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
018,baseline_eeg,baseline,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub018/018_baseline_eeg.csv,True,1026,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
018,pre_vr_eeg,pre_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub018/018_pre_vr_eeg.csv,True,729,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
018,post_vr_eeg,post_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub018/018_post_vr_eeg.csv,True,970,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
018,recovery_eeg,recovery,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub018/018_recovery_eeg.csv,True,517,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
019,baseline_eeg,baseline,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub019/019_baseline_eeg.csv,True,494,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
019,pre_vr_eeg,pre_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub019/019_pre_vr_eeg.csv,True,914,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
019,post_vr_eeg,post_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub019/019_post_vr_eeg.csv,True,352,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
020,baseline_eeg,baseline,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub020/020_baseline_eeg.csv,True,1075,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
020,pre_vr_eeg,pre_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub020/020_pre_vr_eeg.csv,True,982,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
020,post_vr_eeg,post_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub020/020_post_vr_eeg.csv,True,330,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
020,recovery_eeg,recovery,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub020/020_recovery_eeg.csv,True,778,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
022,baseline_eeg,baseline,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub022/022_baseline_eeg.csv,True,351,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
022,pre_vr_eeg,pre_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub022/022_pre_vr_eeg.csv,True,448,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
022,recovery_eeg,recovery,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub022/022_recovery_eeg.csv,True,1108,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
023,baseline_eeg,baseline,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub023/023_baseline_eeg.csv,True,712,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
023,pre_vr_eeg,pre_vr,eeg,/Users/maddiemac/Puberty_VR/data/raw/subject_data/sub023/023_pre_vr_eeg.csv,True,717,59,TimeStamp; Delta_TP9; Delta_AF7; Delta_AF8; Delta_TP10; Theta_TP9; Theta_AF7; Theta_AF8; Theta_TP10; Alpha_TP9; Alpha_AF7; Alpha_AF8; Alpha_TP10; Beta_TP9; Beta_AF7; Beta_AF8; Beta_TP10; Gamma_TP9; Gamma_AF7; Gamma_AF8; Gamma_TP10; RAW_TP9; RAW_AF7; RAW_AF8; RAW_TP10; AUX_1; AUX_2; AUX_3; AUX_4; Accelerometer_X; Accelerometer_Y; Accelerometer_Z; Gyro_X; Gyro_Y; Gyro_Z; Optics1; Optics2; Optics3; Optics4; Optics5; Optics6; Optics7; Optics8; Optics9; Optics10; Optics11; Optics12; Optics13; Optics14; Optics15; Optics16; Heart_Rate; HeadBandOn; HSI_TP9; HSI_AF7; HSI_AF8; HSI_TP10; Battery; Elements,
